Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Qty,Price,Amount,SaleExclGST,GSTP,GST,DiscPer,DiscAmount,BarcodeDiscPer,BarcodeDiscount,NetAmount,PointsEarned,TaxPer,BillNo,BillDate,LoyaltyCard,Customer,Description,BillMonth,Warehouse,RegionName,Location,DepartmentName,BrandName,DesignNo,Rejection,SeasonName,Inventory_status,Offers,Import_type,Attribute5,Class_of_cloth,LocalImport,Color,Sizes,DiscountType,SalesReturnReason,Cobrand Acc
492482,492482,492482,492482,1.0,2014.0,2014.0,1746.9202744290997,6.0,73.0,0.0,0.0,60.0,1208.0,879.0,0.0,6,SFRS-140818-00030,2018-08-14,Yes,Returning_Costumer,No information,2018-08,No,2-LAHORE,TCS FORTRESS SQUARE ,LICENSE ,LICENSE FULL SLEEVE ,B5662,No,WINTER 2017 - 2018,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,WHITE,SML  ,No Discount,No information available,F/S LICENSE                  
316631,316631,316631,316631,1.0,2165.0,2165.0,2165.0,6.0,93.11390407638716,0.0,0.0,0.0,0.0,2295.0,0.0,6,SDLC-030817-00041,2017-08-03,Yes,Returning_Costumer,No information,2017-08,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,EXECUTIVE ,B13026,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,LARGE,No Discount,No information available,H/S EXECUTIVE
300421,300421,300421,300421,1.0,2090.0,2090.0,2089.0,5.0,105.0,0.0,0.0,0.0,0.0,2194.0,0.0,6,SSGM-260417-00017,2017-04-26,Yes,Returning_Costumer,No information,2017-04,No,3-NORTH ,TCS SAFA GOLD MALL - G.FLR,LICENSE ,LICENSE HALF SLEEVE ,B5594,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,BLUE,SML  ,No Discount,No information available,SEERSUCKER H/S SHIRT
83014,83014,83014,83014,1.0,2376.0,2376.0,1664.6489680782015,5.0,119.0,0.0,0.0,0.0,0.0,2495.0,0.0,6,SRSL-250416-00010,2016-04-25,Yes,Returning_Costumer,No information,2016-04,No,2-LAHORE,RAJA SAHIB LIBERTY,CAMBRIDGE ,EXECUTIVE ,B9635,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
36857,36857,36857,36857,1.0,2437.725566423214,2259.0,1663.0,5.0,99.86487176196346,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SRAJ-200116-00029,2016-01-20,Yes,Returning_Costumer,No information,2016-01,No,2-LAHORE,RAJA SAHIB LINK ROAD,CAMBRIDGE ,PRINCIPLE SHIRT ,B10039,No,SUMMER 2015,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,WHITE,15½  ,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
193893,193893,193893,193893,1.0,2090.0,2090.0,2089.0,5.0,105.0,0.0,0.0,0.0,0.0,2194.0,0.0,6,SSNY-191216-00012,2016-12-19,Yes,Returning_Costumer,No information,2016-12,No,3-NORTH ,SANA STYLE ,LICENSE ,LICENSE FULL SLEEVE ,B5514,No,SUMMER 2016,No Stock,No Offer,PAKISTAN ,A,No information,Local,BLUE,X-LAR,No Discount,No information available,F/S DENIM 
345019,345019,345019,345019,1.0,2437.725566423214,2259.0,1664.6489680782015,6.0,99.86487176196346,0.0,0.0,30.0,1046.0,2586.0,0.0,6,SRSL-090917-00010,2017-09-09,Yes,Returning_Costumer,No information,2017-09,No,2-LAHORE,RAJA SAHIB LIBERTY,CAMBRIDGE ,PRINCIPLE SHIRT ,B10238,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Premium,Local,WHITE,16½,No Discount,No information available,F/S PRINCIPLE POPLIN LUXE MILANO
570931,570931,570931,570931,1.0,2289.0,2289.0,1602.0,6.0,99.86487176196346,0.0,0.0,30.0,687.0,1746.0,0.0,6,STMS-220718-00015,2018-07-22,Yes,Returning_Costumer,No information,2018-07,No,1-KARACHI,TCS MODERN SADDAR HYD,CAMBRIDGE ,EXECUTIVE ,B13426,No,SUMMER 2018,Summer Sale ,Modern fit,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,COLOR,F/S CAMBRIDGE EXECUTIVE 
500857,500857,500857,500857,1.0,2354.0,2354.0,1412.0,6.0,85.0,0.0,0.0,40.0,942.0,1497.0,0.0,6,SHBK-010518-00016,2018-05-01,Yes,Returning_Costumer,ex done,2018-05,No,1-KARACHI,TCS HYDERI BLOCK-H ,CAMBRIDGE ,EXECUTIVE ,B13315,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
264288,264288,264288,264288,1.0,1710.0,2172.610560184532,1710.0,5.0,86.0,0.0,0.0,0.0,0.0,1796.0,0.0,6,SHPM-220217-00004,2017-02-22,Yes,Returning_Costumer,No information,2017-02,No,4-CENTRAL PUNJAB ,GULGASHT TOWN - MULTAN,CAMBRIDGE ,PORT FOLIO SHIRT ,B6587,No,EID FESTIVAL 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,YELLOW,15½  ,No Discount,No information available,F/S PORT FOLIO SHIRT YARN DYED
334558,334558,334558,334558,1.0,1788.0,1788.0,1252.0,6.0,75.0,0.0,0.0,30.0,536.0,1327.0,0.0,6,SHPM-130817-00104,2017-08-13,Yes,Returning_Costumer,No information,2017-08,No,4-CENTRAL PUNJAB ,GULGASHT TOWN - MULTAN,CAMBRIDGE ,LUXER,B-316,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,16,No Discount,No information available,F/S LUXER PLAIN 
551644,551644,551644,551644,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,6,SRSL-250318-00020,2018-03-25,Yes,Returning_Costumer,No information,2018-03,No,2-LAHORE,RAJA SAHIB LIBERTY,LICENSE ,LICENSE FULL SLEEVE ,B5734S,No,SUMMER 2018,Cut Range Items ,Slim Fit,PAKISTAN ,No information,No information,Local,RED,LAR  ,No Discount,No information available,F/S LICENSE                  
22117,22117,22117,22117,1.0,2437.725566423214,2259.0,1663.0,5.0,99.86487176196346,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SFAL-290316-00022,2016-03-29,Yes,Returning_Costumer,No information,2016-03,No,2-LAHORE,TCS Fountain-Avenue-Lhr,CAMBRIDGE ,PRINCIPLE SHIRT ,B10031,No,SUMMER 2015,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,BLUE,15½  ,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
174860,174860,174860,174860,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SFM-291216-00027,2016-12-29,Yes,Returning_Costumer,DONE EXCHANGE AS PER THE REQUEST OF MR FAROOQ CUSTOMER ,2016-12,No,1-KARACHI,TCS The Forum ,CAMBRIDGE ,EXECUTIVE ,B9992,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,17,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
130623,130623,130623,130623,1.0,2437.725566423214,2259.0,1664.6489680782015,5.0,117.0,0.0,0.0,30.0,999.0,2447.0,0.0,6,SPEB-120916-00046,2016-09-12,Yes,Returning_Costumer,No information,2016-09,No,1-KARACHI,TCS BAHADURABAD ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10069,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Premium,Local,RED,15½  ,No Discount,No information available,F/S PRINCIPLE PLAIN    
10353,10353,10353,10353,1.0,2437.725566423214,2259.0,1663.0,5.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDLC-190216-00081,2016-02-19,Yes,Returning_Costumer,Exchange,2016-02,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10069,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Premium,Local,RED,16,No Discount,SIZE,F/S PRINCIPLE PLAIN    
130982,130982,130982,130982,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SPEB-190816-00008,2016-08-19,Yes,NoN_Returning_Costumer,No information,2016-08,No,1-KARACHI,TCS BAHADURABAD ,CAMBRIDGE ,EXECUTIVE ,B9809,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,15,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
152120,152120,152120,152120,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SALM-031216-00016,2016-12-03,Yes,Returning_Costumer,No information,2016-12,No,3-NORTH ,ALAM STORE,CAMBRIDGE ,LUXER,B-179,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,WHITE,15,No Discount,No information available,F/S LUXER PLAIN WCB 
302591,302591,302591,302591,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SSNY-180417-00039,2017-04-18,Yes,Returning_Costumer,No information,2017-04,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,LUXER,B-416,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,17½  ,No Discount,No information available,F/S LUXER PLAIN 
35561,35561,35561,35561,1.0,1805.0,1805.0,1735.0,5.0,87.0,0.0,0.0,0.0,0.0,1822.0,0.0,6,SPT2-270116-00004,2016-01-27,Yes,NoN_Returning_Costumer,pt aniversary ABT5242558,2016-01,No,1-KARACHI,TCS Park Tower - 2,CAMBRIDGE ,LUXER,B-315,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,RED,16½  ,No Discount,No information available,F/S LUXER PLAIN 
80109,80109,80109,80109,1.0,2186.0,2186.0,2186.0,5.0,109.0,0.0,0.0,0.0,0.0,2295.0,0.0,6,SPT2-270516-00016,2016-05-27,Yes,Returning_Costumer,No information,2016-05,No,1-KARACHI,TCS Park Tower - 2,LICENSE ,LICENSE FULL SLEEVE ,B5473,No,SUMMER 2016,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,A,No information,Local,RED,MED  ,No Discount,No information available,SEERSUCKER F/S SHIRT
306687,306687,306687,306687,1.0,1995.0,1995.0,1995.0,5.0,100.0,0.0,0.0,0.0,0.0,2095.0,0.0,6,SZBD-170617-00002,2017-06-17,Yes,Returning_Costumer,No information,2017-06,No,2-LAHORE,TCS Z BLOCK DHA,CAMBRIDGE ,LUXER,B11100,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,BLUE,16½  ,No Discount,No information available,F/S LUXER YARN DYED 
293612,293612,293612,293612,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SPEG-110617-00005,2017-06-11,Yes,Returning_Costumer,No information,2017-06,No,1-KARACHI,TCS GULSHAN,CAMBRIDGE ,LUXER,B-178,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,BLACK,16,No Discount,No information available,F/S LUXER PLAIN WCB 
434016,434016,434016,434016,1.0,2354.0,2354.0,1648.0,6.0,99.0,0.0,0.0,30.0,706.0,1747.0,0.0,6,SATR-240218-00059,2018-02-24,Yes,Returning_Costumer,No information,2018-02,No,1-KARACHI,TCS Atrium Mall,CAMBRIDGE ,EXECUTIVE ,B13304,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,15,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
481770,481770,481770,481770,1.0,2289.0,2289.0,1602.0,6.0,99.86487176196346,0.0,0.0,30.0,687.0,1746.0,0.0,6,SDMT-270818-00103,2018-08-27,Yes,Returning_Costumer,No information,2018-08,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,EXECUTIVE ,B13457,No,SUMMER 2018,Summer Sale ,Modern fit,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
144649,144649,144649,144649,1.0,1995.0,1995.0,1995.0,5.0,100.0,0.0,0.0,0.0,0.0,2095.0,0.0,6,SSNY-240716-00038,2016-07-24,Yes,Returning_Costumer,No information,2016-07,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,LUXER,B11082,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,WHITE,16,No Discount,No information available,F/S LUXER YARN DYED 
572106,572106,572106,572106,1.0,2165.0,2165.0,2165.0,6.0,93.11390407638716,0.0,0.0,0.0,0.0,2295.0,0.0,6,STWS-200618-00010,2018-06-20,Yes,Returning_Costumer,No information,2018-06,No,3-NORTH ,TCS WADUD SONS,CAMBRIDGE ,EXECUTIVE ,B13434,No,SUMMER 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,MED  ,No Discount,No information available,H/S EXECUTIVE
397533,397533,397533,397533,1.0,2071.0,2071.0,2071.0,6.0,124.0,0.0,0.0,0.0,0.0,2195.0,0.0,6,SPEG-061217-00014,2017-12-06,Yes,NoN_Returning_Costumer,ex done,2017-12,No,1-KARACHI,TCS GULSHAN,LICENSE ,LICENSE FULL SLEEVE ,B5694,No,WINTER 2017 - 2018,Winter Stock,Comfort fit,PAKISTAN ,No information,No information,Local,BLACK,X-LAR,No Discount,No information available,HERRING BONE F/S
249891,249891,249891,249891,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SRSL-010217-00039,2017-02-01,Yes,Returning_Costumer,No information,2017-02,No,2-LAHORE,RAJA SAHIB LIBERTY,CAMBRIDGE ,EXECUTIVE ,B13001,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
392154,392154,392154,392154,1.0,2071.0,2071.0,1450.0,6.0,87.0,0.0,0.0,30.0,621.0,1537.0,0.0,6,SL1C-071217-00049,2017-12-07,Yes,Returning_Costumer,No information,2017-12,No,1-KARACHI,TCS LUCKY ONE - CAMBRIDGE,LICENSE ,LICENSE FULL SLEEVE ,B5666,No,WINTER 2017 - 2018,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,WHITE,MED  ,No Discount,No information available,F/S LICENSE                  
436340,436340,436340,436340,1.0,2437.725566423214,2259.0,1696.0,6.0,102.0,0.0,0.0,50.0,1696.0,1798.0,0.0,6,SAXP-090218-00029,2018-02-09,Yes,Returning_Costumer,No information,2018-02,No,3-NORTH ,SANA ENTERPRISES ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10177,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Premium,Local,WHITE,17½  ,No Discount,No information available,F/S PRINCIPLE SWAN 
80184,80184,80184,80184,1.0,1900.0,1900.0,1900.0,5.0,95.0,0.0,0.0,0.0,0.0,1995.0,0.0,6,SPT2-280616-00012,2016-06-28,Yes,Returning_Costumer,No information,2016-06,No,1-KARACHI,TCS Park Tower - 2,LICENSE ,LICENSE FULL SLEEVE ,B5505,No,SUMMER 2016,No Stock,No Offer,PAKISTAN ,B,No information,Local,WHITE,LAR  ,No Discount,No information available,PRINTED F/S SHIRTS
397953,397953,397953,397953,1.0,2165.0,2165.0,1083.0,6.0,65.0,0.0,0.0,50.0,1082.0,1148.0,0.0,6,SPEG-151117-00035,2017-11-15,Yes,Returning_Costumer,No information,2017-11,No,1-KARACHI,TCS GULSHAN,LICENSE ,LICENSE FULL SLEEVE ,B5537,No,WINTER 2016-2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,YELLOW,MED  ,No Discount,No information available,F/S LICENSE                  
593426,593426,593426,593426,1.0,2354.0,2354.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,60.0,1412.0,998.0,0.0,9,SAMA-221118-00011,2018-11-22,Yes,NoN_Returning_Costumer,No information,2018-11,No,2-LAHORE,TCS AMANAH MALL - LAHORE,CAMBRIDGE ,EXECUTIVE ,B13278,No,EID AL ADHA 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
72353,72353,72353,72353,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SHBK-190616-00066,2016-06-19,Yes,Returning_Costumer,No information,2016-06,No,1-KARACHI,TCS HYDERI BLOCK-H ,CAMBRIDGE ,EXECUTIVE ,B9458,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
582832,582832,582832,582832,1.0,2197.0,2197.0,1538.0,6.0,93.11390407638716,0.0,0.0,30.0,659.0,1676.0,0.0,6,SGLX-200818-00055,2018-08-20,No,Returning_Costumer,No information,2018-08,No,4-CENTRAL PUNJAB ,GALAXY PLUS,LICENSE ,LICENSE FULL SLEEVE ,B5774S,No,SUMMER 2018,Cut Range Items ,No Offer,PAKISTAN ,No information,No information,Local,GREEN,MED  ,No Discount,No information available,F/S LICENSE                  
657242,657242,657242,657242,1.0,2564.0,2564.0,1746.9202744290997,6.0,95.0,0.0,0.0,0.0,0.0,2795.0,0.0,9,SDLC-231218-00133,2018-12-23,Yes,Returning_Costumer,No information,2018-12,No,1-KARACHI,TCS DOLMEN CITY ,LICENSE ,LICENSE FULL SLEEVE ,B5865C,No,WINTER 2018 - 2019,WINTER ACTIVE ,No Offer,PAKISTAN ,B,No information,Local,WHITE,MED  ,No Discount,No information available,F/S MELANGE YARN DYED 
375677,375677,375677,375677,1.0,2071.0,2071.0,2071.0,6.0,124.0,0.0,0.0,0.0,0.0,2195.0,0.0,6,SDMT-041117-00030,2017-11-04,Yes,Returning_Costumer,No information,2017-11,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE FULL SLEEVE ,B5664,No,WINTER 2017 - 2018,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,WHITE,SML  ,No Discount,No information available,F/S LICENSE                  
390355,390355,390355,390355,1.0,1788.0,1788.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,50.0,894.0,948.0,0.0,6,SIBK-181117-00166,2017-11-18,Yes,Returning_Costumer,No information,2017-11,No,3-NORTH ,TCS IDREES BOOK ZEEN- RWP,CAMBRIDGE ,LUXER,B-315,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,RED,14½  ,No Discount,No information available,F/S LUXER PLAIN 
472961,472961,472961,472961,1.0,2437.725566423214,2259.0,1746.9202744290997,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDMT-120718-00032,2018-07-12,Yes,Returning_Costumer,No information,2018-07,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,PRINCIPLE SHIRT ,B10679,No,WINTER 2017 - 2018,Active (Fresh),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,16,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
427035,427035,427035,427035,1.0,2259.0,2259.0,1663.0,6.0,95.0,0.0,0.0,-40.0,-904.0,1849.731243623915,0.0,6,SATR-020618-00131,2018-06-02,Yes,Returning_Costumer,ex rec ,2018-06,No,1-KARACHI,TCS Atrium Mall,LICENSE ,LICENSE FULL SLEEVE ,B5714-B,No,SUMMER 2018,B Category,Comfort fit,PAKISTAN ,No information,No information,Local,BLACK,LAR  ,No Discount,SIZE,OVERDYE F/S 
527557,527557,527557,527557,1.0,1976.0,1976.0,1976.0,6.0,119.0,0.0,0.0,0.0,0.0,2095.0,0.0,6,SNEC-130618-00001,2018-06-13,Yes,Returning_Costumer,No information,2018-06,No,2-LAHORE,TCS NISHAT EMPORIUM - 2 (Cambridge),CAMBRIDGE ,LUXER,B11157,No,SUMMER 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,NAVY,MED  ,No Discount,No information available,H/S LUXER
458346,458346,458346,458346,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDMH-090618-00205,2018-06-09,Yes,Returning_Costumer,ex,2018-06,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,PRINCIPLE SHIRT ,B10503,No,EID AL ADHA 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Premium,Local,WHITE,15½,No Discount,No information available,F/S PRINCIPLE POPLIN LUXE MILANO
496518,496518,496518,496518,1.0,2289.0,2289.0,1602.0,6.0,99.86487176196346,0.0,0.0,30.0,687.0,1746.0,0.0,6,SGLX-110818-00075,2018-08-11,Yes,Returning_Costumer,No information,2018-08,No,4-CENTRAL PUNJAB ,GALAXY PLUS,CAMBRIDGE ,EXECUTIVE ,B13470,No,SUMMER 2018,Summer Sale ,No Offer,PAKISTAN ,B,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
133561,133561,133561,133561,1.0,2090.0,2090.0,1463.0,5.0,73.0,0.0,0.0,30.0,627.0,1536.0,0.0,6,SPT2-070816-00012,2016-08-07,Yes,Returning_Costumer,No information,2016-08,No,1-KARACHI,TCS Park Tower - 2,LICENSE ,LICENSE FULL SLEEVE ,B5467,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,No information,Local,BLUE,LAR  ,No Discount,No information available,F/S LICENSE                  
254743,254743,254743,254743,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SSNY-010317-00045,2017-03-01,Yes,NoN_Returning_Costumer,15 % discount approved by Mr imran khan,2017-03,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,CAMBRIDGE Since 1958,B10061,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,IMPORT-S,A,Premium,Import,RED,15½  ,Bundle,No information available,F/S NO IRON EVER
435212,435212,435212,435212,1.0,2354.0,2354.0,1177.0,6.0,71.0,0.0,0.0,50.0,1177.0,1248.0,0.0,6,SATR-300318-00018,2018-03-30,Yes,Returning_Costumer,No information,2018-03,No,1-KARACHI,TCS Atrium Mall,CAMBRIDGE ,EXECUTIVE ,B13282-R,Yes,WINTER 2017 - 2018,No Stock,No Offer,PAKISTAN ,No information,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
333177,333177,333177,333177,1.0,1882.0,1882.0,1317.0,6.0,79.0,0.0,0.0,30.0,565.0,1396.0,0.0,6,SHBK-090917-00108,2017-09-09,Yes,Returning_Costumer,No information,2017-09,No,1-KARACHI,TCS HYDERI BLOCK-H ,CAMBRIDGE ,LUXER,B11037,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,WHITE,16½  ,No Discount,No information available,F/S LUXER YARN DYED 
525180,525180,525180,525180,1.0,2354.0,2354.0,1648.0,6.0,99.0,0.0,0.0,30.0,706.0,1747.0,0.0,6,SL1C-290618-00092,2018-06-29,Yes,Returning_Costumer,No information,2018-06,No,1-KARACHI,TCS LUCKY ONE - CAMBRIDGE,CAMBRIDGE ,EXECUTIVE ,B13468,No,SUMMER 2018,Summer Sale ,No Offer,PAKISTAN ,B,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
295955,295955,295955,295955,1.0,2186.0,2186.0,2186.0,5.0,109.0,0.0,0.0,0.0,0.0,2295.0,0.0,6,SRAJ-020417-00032,2017-04-02,Yes,Returning_Costumer,No information,2017-04,No,2-LAHORE,RAJA SAHIB LINK ROAD,CAMBRIDGE ,EXECUTIVE ,B13049,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,MEDIM,No Discount,No information available,H/S EXECUTIVE
477249,477249,477249,477249,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDMT-190318-00039,2018-03-19,Yes,Returning_Costumer,No information,2018-03,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,PRINCIPLE SHIRT ,B10375,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
538637,538637,538637,538637,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,6,SPML-170318-00079,2018-03-17,Yes,Returning_Costumer,No information,2018-03,No,2-LAHORE,TCS PACKAGES MALL - LAHORE,LICENSE ,LICENSE HALF SLEEVE ,B5729,No,SUMMER 2018,Cut Range Items ,Slim Fit,PAKISTAN ,No information,No information,Local,WHITE,X-LAR,No Discount,No information available,LICENSE H/S              
213031,213031,213031,213031,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SDLC-120317-00288,2017-03-12,Yes,Returning_Costumer,No information,2017-03,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,EXECUTIVE ,B13009,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Import,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
324409,324409,324409,324409,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SDMT-080717-00098,2017-07-08,Yes,NoN_Returning_Costumer,No information,2017-07,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,LUXER,B-179,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,WHITE,17½  ,No Discount,No information available,F/S LUXER PLAIN WCB 
382294,382294,382294,382294,1.0,1788.0,1788.0,1788.0,6.0,107.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SFAL-151017-00007,2017-10-15,Yes,Returning_Costumer,No information,2017-10,No,2-LAHORE,TCS Fountain-Avenue-Lhr,CAMBRIDGE ,LUXER,B-416,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,No information available,F/S LUXER PLAIN 
663836,663836,663836,663836,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,9,SL1C-271218-00137,2018-12-27,Yes,Returning_Costumer,No information,2018-12,No,1-KARACHI,TCS LUCKY ONE - CAMBRIDGE,CAMBRIDGE ,PRINCIPLE SHIRT ,B10759,No,SUMMER 2018,Active (Fresh),No Offer,PAKISTAN ,B,Premium,Local,WHITE,15½  ,No Discount,No information available,F/S PRINCIPLE SWAN 
