BillNo,BillDate,LoyaltyCard,Customer,Description,BillMonth,Warehouse,RegionName,Location,DepartmentName,BrandName,DesignNo,Rejection,SeasonName,Inventory_status,Import_type,Attribute5,LocalImport,Color,Sizes,DiscountType,SalesReturnReason,Cobrand Acc,"('Buy 1 Get 1 free',)","('Comfort fit',)","('Modern fit',)","('Regular Fit',)","('Slim Fit',)","('0',)","('No information',)","('Premium',)","('Regular',)",Qty,Price,Amount,SaleExclGST,GSTP,GST,DiscPer,DiscAmount,BarcodeDiscPer,BarcodeDiscount,NetAmount,PointsEarned,TaxPer
7804,414,1,1,2211,13,0,2,3,1,9,2797,0,28,0,2,0,1,171,12,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,0.0465522366507714,0.1832639578473454,-0.5053423327673473,-0.4781873216520712,-0.4990681123597077,-0.1193862686191996,-0.0918651950292086,2.033620987366015,1.9730703059622428,-0.513815889384227,-0.1788739568600897,-0.3687136648542101
266658,440,1,1,2211,25,0,0,46,0,11,48,0,19,0,2,0,1,31,7,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.9089915311824032,-0.2378770533560694,-0.5684575859182883,-0.0406393174800324,-0.4575519384435821,-0.1193862686191996,-0.0918651950292086,1.552780071157161,0.8758452556338153,-0.570082477526318,-0.1788739568600897,-0.3687136648542101
287305,329,1,1,2211,11,0,3,33,0,8,4352,0,18,0,2,1,1,197,2,6,4,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
116733,556,1,1,2211,15,0,0,36,0,11,51,0,20,0,2,1,1,142,7,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.8852078649259404,-0.2273947734286052,0.0432232185551931,-0.4781873216520712,-0.1586354862474782,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.028619308659751,2.9719209645185383,-0.3687136648542101
227993,617,1,1,2211,27,0,3,10,0,8,1616,0,20,0,2,1,1,197,2,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.2206522547248048,-0.0406393174800324,-0.2001516601636037,-0.1193862686191996,-0.0918651950292086,1.0719391549483068,0.9652625772225496,-0.2229998158408354,-0.1788739568600897,-0.3687136648542101
335567,623,1,1,2211,27,0,1,21,1,9,3002,0,29,11,2,1,1,329,14,6,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.7774818471760804,-0.1799162114042085,-0.2844389467390538,-0.0406393174800324,-0.2499710688629544,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.2629640305776989,-0.2868529102492758,-0.1788739568600897,-0.3687136648542101
8892,690,1,1,2211,4,0,2,3,0,14,142,0,19,0,2,0,1,45,22,6,4,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,0.8468026542211606,0.5359618471714351,0.8744645313303523,-0.4781873216520712,0.3561650703124785,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.8504908208475966,-0.1788739568600897,-0.3687136648542101
433651,472,1,1,2211,14,0,1,60,1,9,2735,0,19,0,2,0,1,343,14,6,4,68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.4864816953323024,-0.0516624334681759,-0.1864088726961028,-0.4781873216520712,-0.2997904775623051,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.3784614042964807,-0.1983436704752001,-0.1788739568600897,-0.3687136648542101
138329,529,1,1,2211,14,0,0,35,0,8,1347,0,20,0,2,1,0,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.799886611529826,-0.0863564865471078,1.5897392822323957,1.0644817296464832,-0.4781873216520712,0.47241035727763,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,1.8668872365756208,1.038256850939743,-0.1788739568600897,-0.3687136648542101
285894,631,1,1,2211,15,0,3,33,0,8,1452,0,20,0,2,1,1,197,13,6,4,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,0.2990414254754965,-0.4781873216520712,-0.0008740253662011,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2815028508713958,-0.1788739568600897,-0.3687136648542101
143133,356,0,1,2211,11,0,0,35,0,11,1076,0,28,0,2,1,1,210,7,6,4,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.6193904185301817,-0.1102398801216523,0.1707966025836909,-0.4781873216520712,-0.0756031384152271,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.1550610797655734,3.303583587821552,-0.3687136648542101
168380,45,1,1,2211,0,0,0,35,0,8,5174,0,27,0,2,1,1,197,5,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,0.4266148095039943,-0.4781873216520712,0.0821583224660499,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.4079446219772183,-0.1788739568600897,-0.3687136648542101
427263,240,1,1,2211,22,0,2,39,0,14,425,0,20,0,2,1,1,156,2,6,4,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.4665770160807452,0.8091177299871201,0.4695868967556988,-0.0406393174800324,0.3063456616131279,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,1.1590001073314742,0.4654756278303675,-0.1788739568600897,-0.3687136648542101
171212,1048,1,1,2211,8,0,0,35,0,8,5162,0,27,0,2,1,1,197,2,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
115874,735,1,1,2293,5,0,0,36,0,11,988,0,27,4,1,0,0,349,8,6,4,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.4263230100953676,-0.0251484312987076,0.2634551657201788,4.772388728412394,2.1081476095729763,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.4085768308327474,-0.1788739568600897,-0.3687136648542101
188993,32,1,1,2211,24,0,1,38,0,11,53,0,29,3,2,1,1,101,8,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.7774818471760804,-0.1799162114042085,0.0949240110299001,-0.0406393174800324,0.0323389137666992,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.0918401942126622,-0.1788739568600897,-0.3687136648542101
431753,1007,1,1,2211,8,0,1,60,0,11,999,0,27,0,1,0,0,96,5,6,2,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.1067462540168718,-0.6655587118515504,-2.55014468441435,-2.0906094890372597,4.772388728412394,-2.840580321229188,-0.1193862686191996,-0.0918651950292086,-2.293947258513672,-1.886777409284788,-2.18474389454767,-0.1788739568600897,-0.3687136648542101
426855,324,1,0,2211,23,0,2,39,0,8,1775,0,20,0,2,1,1,197,4,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,-0.1788739568600897,-0.3687136648542101
191151,959,1,0,2211,7,0,1,38,0,11,1060,0,19,0,2,1,1,343,8,6,4,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.6193904185301817,-0.1102398801216523,0.1707966025836909,-0.4781873216520712,-0.0756031384152271,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.1550610797655734,-0.1788739568600897,-0.3687136648542101
427655,884,1,1,2211,30,0,2,39,0,2,669,0,29,1,2,1,1,381,7,6,4,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,4.925001897608721,2.3333645523807385,2.831708817872832,1.272004695036084,3.5446072270709204,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,2.9361478352381374,-0.1788739568600897,-0.3687136648542101
151123,283,1,1,2211,35,0,0,35,0,14,929,0,21,1,2,1,1,28,2,6,4,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,1.86250510729127,0.9836168605443184,1.3619291460918754,-0.0406393174800324,0.9706044442711366,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.3562579052708863,-0.1788739568600897,2.7121316493528957
224681,325,1,1,2211,35,0,3,10,0,11,1200,0,21,3,2,1,1,208,5,6,4,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.5928086738906059,-0.098524390790957,0.1835539409865407,1.272004695036084,0.5969588790260066,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2182819653184847,-0.1788739568600897,2.7121316493528957
128586,597,1,1,2293,3,0,0,36,0,8,5357,0,19,0,2,1,1,197,5,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,0.4266148095039943,-0.4781873216520712,0.0821583224660499,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.4079446219772183,-0.1788739568600897,-0.3687136648542101
150714,1012,1,1,2211,32,0,0,35,0,8,2183,0,11,8,2,1,1,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,2.640258341215525,2.7121316493528957
174517,1055,1,1,2211,20,0,0,35,1,9,2739,0,19,11,2,1,1,318,14,6,4,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.799886611529826,-0.5130634399718783,1.2136104142469153,-0.0561497332143735,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,2.033620987366015,3.841519754993503,-0.0592577222587954,-0.1788739568600897,-0.3687136648542101
296867,1087,1,1,2211,20,0,0,30,0,13,3607,0,9,0,2,0,1,31,7,6,4,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-1.0405012151887256,-0.2958378953079303,-0.3723974378323864,-0.0406393174800324,-0.3163969471287553,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.1567809611910769,-0.3747299411678224,-0.1788739568600897,-0.3687136648542101
386969,818,1,1,2211,29,0,2,24,1,10,3063,0,21,8,2,1,1,311,20,6,4,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.2500440719592329,0.0525437611048505,-0.1071790868257726,-0.0406393174800324,-0.1171193123313527,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4734673084845109,-0.1098344307011244,-0.1788739568600897,-0.3687136648542101
255651,716,1,0,2211,28,0,2,44,0,8,1859,0,29,8,2,1,1,197,1,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.2206522547248048,-0.0406393174800324,-0.2001516601636037,-0.1193862686191996,-0.0918651950292086,1.0719391549483068,0.9652625772225496,-0.2229998158408354,-0.1788739568600897,-0.3687136648542101
287050,866,1,1,2211,30,0,3,33,0,13,2260,0,20,0,2,1,1,135,5,6,4,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-1.1062560571918871,-0.3248183162838608,-0.3945549203215466,1.272004695036084,-0.0423901992823267,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.1307009090610294,-0.3747299411678224,-0.1788739568600897,-0.3687136648542101
64988,276,1,1,2211,23,0,0,34,1,9,2819,0,20,0,2,1,1,111,20,6,4,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.3815537559655556,-0.0054170808470103,-0.1514940518040929,-0.0406393174800324,-0.1503322514642531,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4213072042244159,-0.1540890505881622,-0.1788739568600897,-0.3687136648542101
395814,860,1,1,2211,30,0,2,24,0,2,314,0,20,3,2,1,1,179,5,6,4,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,2.999923970026805,1.4849164829577537,1.9078089419611843,1.272004695036084,2.515006113951007,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.9878345519444691,-0.1788739568600897,-0.3687136648542101
286764,305,1,1,2211,11,0,3,33,0,11,1072,0,28,0,2,1,1,343,10,6,4,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.6193904185301817,-0.1102398801216523,0.1707966025836909,-0.4781873216520712,-0.0756031384152271,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.1550610797655734,-0.1788739568600897,-0.3687136648542101
255126,852,1,1,2211,6,0,2,44,0,8,5523,0,19,0,2,1,1,197,4,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
160810,936,1,1,2211,19,0,0,35,0,11,52,0,20,0,2,1,1,51,2,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.7774818471760804,-0.1799162114042085,-0.0944217484229228,-0.0406393174800324,-0.1088160775481276,-0.1193862686191996,-0.0918651950292086,-0.1301631355738285,-0.2642255946225471,-0.0971902535905421,-0.1788739568600897,-0.3687136648542101
71903,444,1,1,2211,1,0,0,34,0,14,129,0,19,0,2,0,1,86,10,6,4,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.2469278630063552,0.71231079183348,1.0664960462364068,-0.4781873216520712,0.47241035727763,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.0401534775063304,-0.1788739568600897,-0.3687136648542101
301707,325,1,1,2211,35,0,0,30,1,9,3257,0,21,1,2,0,1,31,14,6,4,23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.3367845018357436,0.014314269604687,-0.1360509579480116,1.272004695036084,0.2399197833473269,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4380729520223036,-0.1098344307011244,-0.1788739568600897,2.7121316493528957
195412,629,1,1,2211,27,0,0,57,0,6,750,0,21,1,1,0,0,356,4,6,4,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,3.577727156139692,1.739574224724972,2.18511319250734,-0.0406393174800324,1.5850438182297946,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,2.178129417458732,-0.1788739568600897,-0.3687136648542101
401463,1063,1,1,2211,8,0,2,24,1,10,2651,0,19,0,2,0,1,277,20,6,4,64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.6193904185301817,-0.1102398801216523,-0.4992993829975763,-0.4781873216520712,-0.4907648775764826,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.0695827857427398,-0.5074938008289359,-0.1788739568600897,-0.3687136648542101
46479,1061,1,1,2211,20,0,0,29,0,3,2375,0,27,0,1,1,0,54,21,6,4,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0681689770568717,0.1327023723148709,-0.5261569375298917,4.772388728412394,0.4391974181447295,-0.1193862686191996,-0.0918651950292086,2.033620987366015,1.8799272626406445,-0.4619747632308398,-0.1788739568600897,-0.3687136648542101
179941,161,1,1,2211,9,0,0,35,0,8,5752,0,19,0,2,1,1,197,22,6,4,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,-0.4348412521200195,-0.4781873216520712,-0.4492487036603571,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.2465545680537764,-0.4436407064204956,-0.1788739568600897,-0.3687136648542101
259220,138,1,1,2211,21,0,2,44,0,11,31,0,10,0,2,1,1,343,4,6,4,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.7774818471760804,-0.1799162114042085,0.0949240110299001,-0.0406393174800324,0.0323389137666992,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.0918401942126622,-0.1788739568600897,-0.3687136648542101
361121,723,1,1,2211,4,0,1,19,0,11,3384,0,18,0,2,0,1,224,4,6,4,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.1067462540168718,-0.4864816953323024,-2.629070086221139,-2.1510389867349686,-0.4781873216520712,-1.512062755913171,-0.1193862686191996,-0.0918651950292086,-2.293947258513672,-1.957566122209203,-2.140489274660632,-0.1788739568600897,-0.3687136648542101
272274,925,1,1,2211,31,0,0,46,1,9,3069,0,21,1,2,0,1,135,12,6,4,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.3367845018357436,0.014314269604687,-0.1360509579480116,1.272004695036084,0.2399197833473269,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4380729520223036,-0.1098344307011244,-0.1788739568600897,-0.3687136648542101
89218,1029,1,1,2211,8,0,0,34,0,8,5244,0,27,0,2,1,1,197,1,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.3710545601057707,-0.4781873216520712,-0.4160357645274566,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.423526350364813,-0.3810520297231135,-0.1788739568600897,-0.3687136648542101
82806,17,1,1,2211,24,0,0,34,1,9,2973,0,29,11,2,1,1,246,12,6,4,61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.5130634399718783,-0.0633779227988712,-0.1951375779191053,-0.0406393174800324,-0.1835451905971535,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.367284239097889,-0.197711461619671,-0.1788739568600897,-0.3687136648542101
42427,500,1,1,2211,26,0,0,29,0,8,1847,0,29,8,2,1,1,197,5,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.799886611529826,-0.1171353487613536,1.5626086753613118,1.0443385637472469,-0.0406393174800324,0.7381138703408335,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,1.840807184445573,1.039521268650801,-0.1788739568600897,-0.3687136648542101
101784,788,1,1,2211,29,0,0,34,0,1,2302,0,21,1,2,1,1,45,12,6,4,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,1.4665770160807452,0.8091177299871201,1.1719119477757445,-0.0406393174800324,0.8294494529563097,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.1665952486121527,-0.1788739568600897,-0.3687136648542101
187433,200,1,1,2211,10,0,1,38,0,14,185,0,19,0,2,1,1,31,4,6,4,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.1067462540168718,1.512745309402114,-3.510198204829748,-3.531517289695976,-0.4781873216520712,-2.3672959385853574,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,-3.505428193747985,-0.1788739568600897,-0.3687136648542101
368579,651,1,1,2211,4,0,2,54,0,8,5246,0,27,0,2,1,1,197,8,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,0.1076813494327499,-0.4781873216520712,-0.1171193123313527,-0.1193862686191996,-0.0918651950292086,0.1102573225305985,0.0953065525988221,0.0924724030681914,-0.1788739568600897,-0.3687136648542101
399965,968,1,1,2211,7,0,2,24,1,9,2598,0,27,0,2,0,1,231,14,6,4,68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,-0.1414224688544746,-0.4781873216520712,-0.2665775384294047,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.4324843694230077,-0.1534568417326331,-0.1788739568600897,-0.3687136648542101
373091,877,1,1,2211,18,0,2,54,0,13,2260,0,20,0,2,1,1,135,5,6,4,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-1.0181165881238197,-0.2859722200820817,-0.0205634734590557,-0.4781873216520712,-0.1918484253803787,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,-0.0339693680376309,-0.1788739568600897,-0.3687136648542101
51637,552,1,1,2211,3,0,2,23,0,8,5381,0,19,0,2,1,1,197,15,6,4,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.3521739329428665,0.007531617886916,0.2990414254754965,-0.4781873216520712,-0.0008740253662011,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.2815028508713958,-0.1788739568600897,-0.3687136648542101
164317,38,1,1,2211,24,0,0,35,0,8,1808,0,29,0,2,1,1,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.1171353487613536,0.111121207758327,-0.0621926829841444,-0.0406393174800324,-0.0839063731984522,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.525627412744606,-0.0649476019585574,-0.1788739568600897,-0.3687136648542101
430884,723,1,1,2211,4,0,1,60,0,14,141,0,19,0,2,0,1,301,13,6,4,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.1067462540168718,0.8468026542211606,-3.21669436686075,-3.2119123907614235,-0.4781873216520712,-2.168018303787955,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,-3.189323765983429,-0.1788739568600897,-0.3687136648542101
340256,941,1,1,2211,7,0,1,21,1,9,2617,0,27,0,2,0,1,366,14,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,0.0465522366507714,0.1832639578473454,-0.007134696192898,-0.4781873216520712,-0.1918484253803787,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5908275430697247,-0.0213251909270487,-0.1788739568600897,-0.3687136648542101
372381,962,1,1,2211,7,0,2,54,0,8,5523,0,19,0,2,1,1,197,7,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,-0.0521211000345262,-0.4781873216520712,-0.216758129730054,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.5386674388096298,-0.0655798108140865,-0.1788739568600897,-0.3687136648542101
72512,904,1,1,2212,30,0,0,34,0,14,758,0,29,1,2,1,1,142,8,6,4,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.0748460424448905,0.6364684135347685,0.9839090660495372,1.272004695036084,1.4937082356143183,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.0401534775063304,-0.1788739568600897,-0.3687136648542101
313970,1057,1,1,2211,8,0,0,42,0,14,169,0,19,0,2,0,1,343,4,6,4,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,1.2469278630063552,0.71231079183348,1.0664960462364068,-0.4781873216520712,0.47241035727763,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,1.0401534775063304,-0.1788739568600897,-0.3687136648542101
406873,940,1,1,2211,31,0,1,65,0,8,1829,0,29,0,2,1,1,197,2,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.2080728962125342,0.0710419021533168,-0.3999264312280096,1.272004695036084,-0.0506934340655518,-0.1193862686191996,-0.0918651950292086,1.552780071157161,1.3415604722418066,-0.3804198208675843,-0.1788739568600897,-0.3687136648542101
264266,2,1,1,2211,24,0,0,46,1,9,2906,0,20,0,2,1,1,343,14,6,4,68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.5130634399718783,-0.0633779227988712,-0.1951375779191053,-0.0406393174800324,-0.1835451905971535,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.367284239097889,-0.197711461619671,-0.1788739568600897,-0.3687136648542101
299035,391,1,1,2211,25,0,0,30,0,2,665,0,29,0,2,1,1,200,8,6,4,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1643423230142603,5.161439520981791,2.437570746953765,2.945181985771864,-0.0406393174800324,2.149663783489102,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,2.936780044093666,-0.1788739568600897,-0.3687136648542101
292311,938,1,1,3878,7,0,0,5,0,13,3549,0,19,0,2,0,1,31,10,6,4,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-1.0181165881238197,-0.2859722200820817,-0.3650116103359997,-0.4781873216520712,-0.4077325297442315,-0.1193862686191996,-0.0918651950292086,0.5910982387394527,0.1660952655232367,-0.3747299411678224,-0.1788739568600897,-0.3687136648542101
216569,826,1,1,2211,18,0,3,10,0,11,52,0,20,0,2,1,1,208,4,6,4,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.7522991417280611,-0.1688173267751288,0.107009910569442,-0.4781873216520712,-0.1171193123313527,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.0918401942126622,-0.1788739568600897,-0.3687136648542101
182515,820,0,0,2211,18,0,1,38,1,9,2884,0,20,0,2,1,1,197,14,6,4,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1643423230142603,-0.7522991417280611,-0.1688173267751288,0.107009910569442,-0.4781873216520712,-0.1171193123313527,-0.1193862686191996,-0.0918651950292086,-0.8514245098871098,-0.7895523589563611,0.0918401942126622,3.137752276170045,-0.3687136648542101
13159,359,1,1,2211,11,0,2,2,0,8,5797,0,28,0,2,1,1,197,4,6,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1643423230142603,-0.0863564865471078,0.1246865111938689,0.2668123600367182,-0.4781873216520712,-0.0174804949326513,3.004782112844834,2.4049475132675786,-0.8514245098871098,-0.7895523589563611,0.2498924080949403,-0.1788739568600897,-0.3687136648542101
